,Query,Subject,% alignment,length,# of mismatches,# of gaps,qstart,qend,sstart,send,E-value,bitscore,Subject_Loc,Query_Loc
1363,lcl|NZ_CP012004.1_cds_WP_001062700.1_1272,lcl|CP000521.1_cds_ABO12632.2_2450,100.0,807,0,0,1,807,1,807,0.0,1491.0,A1S_2205,ACX60_RS06550
1364,lcl|NZ_CP012004.1_cds_WP_002016783.1_1273,lcl|CP000521.1_cds_ABO12631.2_2449,100.0,1662,0,0,7,1668,1,1662,0.0,3070.0,A1S_2204,ACX60_RS06555
1365,lcl|NZ_CP012004.1_cds_WP_000791362.1_1274,lcl|CP000521.1_cds_ABO12630.2_2448,100.0,711,0,0,1,711,1,711,0.0,1314.0,A1S_2203,ACX60_RS06560
1366,lcl|NZ_CP012004.1_cds_WP_000894315.1_1275,lcl|CP000521.1_cds_ABS90219.2_2447,100.0,495,0,0,1,495,1,495,0.0,915.0,A1S_3794,ACX60_RS06565
1367,lcl|NZ_CP012004.1_cds_WP_000848685.1_1276,lcl|CP000521.1_cds_ABO12629.2_2446,100.0,729,0,0,1,729,1,729,0.0,1347.0,A1S_2202,ACX60_RS06570
1368,lcl|NZ_CP012004.1_cds_WP_000042000.1_1277,lcl|CP000521.1_cds_ABO12628.2_2445,100.0,912,0,0,1,912,1,912,0.0,1685.0,A1S_2201,ACX60_RS06575
1369,lcl|NZ_CP012004.1_cds_WP_000957796.1_1278,lcl|CP000521.1_cds_ABO12627.2_2444,100.0,1368,0,0,1,1368,1,1368,0.0,2527.0,A1S_2200,ACX60_RS06580
1370,lcl|NZ_CP012004.1_cds_WP_001166574.1_1279,lcl|CP000521.1_cds_ABO12626.2_2443,100.0,453,0,0,1,453,1,453,0.0,837.0,A1S_2199,ACX60_RS06585
1371,lcl|NZ_CP012004.1_cds_WP_005135012.1_1280,lcl|CP000521.1_cds_ABO12625.1_2441,99.896,966,0,1,85,1049,1,966,0.0,1777.0,A1S_2198,ACX60_RS06590
1372,lcl|NZ_CP012004.1_cds_WP_005135012.1_1280,lcl|CP000521.1_cds_ABS90218.1_2442,99.462,186,0,1,1019,1203,1,186,1.2e-92,337.0,A1S_3793,ACX60_RS06590
1373,lcl|NZ_CP012004.1_cds_WP_001151695.1_1281,lcl|CP000521.1_cds_ABO12624.2_2440,100.0,567,0,0,1,567,1,567,0.0,1048.0,A1S_2197,ACX60_RS06595
1374,lcl|NZ_CP012004.1_cds_WP_000347180.1_1282,lcl|CP000521.1_cds_ABO12623.2_2439,100.0,1299,0,0,1,1299,1,1299,0.0,2399.0,A1S_2196,ACX60_RS06600
1375,lcl|NZ_CP012004.1_cds_WP_000758190.1_1283,lcl|CP000521.1_cds_ABO12622.1_2438,100.0,204,0,0,1,204,1,204,1.1e-105,377.0,A1S_2195,ACX60_RS06605
1376,lcl|NZ_CP012004.1_cds_WP_001270558.1_1284,lcl|CP000521.1_cds_ABO12621.2_2437,100.0,732,0,0,1,732,1,732,0.0,1352.0,A1S_2194,ACX60_RS06610
1377,lcl|NZ_CP012004.1_cds_WP_001205190.1_1285,lcl|CP000521.1_cds_ABO12620.2_2436,100.0,696,0,0,1,696,1,696,0.0,1286.0,A1S_2193,ACX60_RS06615
1378,lcl|NZ_CP012004.1_cds_WP_000614025.1_1286,lcl|CP000521.1_cds_ABO12619.2_2435,100.0,1026,0,0,1,1026,1,1026,0.0,1895.0,A1S_2192,ACX60_RS06620
1379,lcl|NZ_CP012004.1_cds_WP_000733779.1_1287,lcl|CP000521.1_cds_ABO12617.1_2433,100.0,515,0,0,31,545,1,515,0.0,952.0,A1S_2190,ACX60_RS06625
1380,lcl|NZ_CP012004.1_cds_WP_000733779.1_1287,lcl|CP000521.1_cds_ABO12618.1_2434,100.0,300,0,0,568,867,1,300,2.17e-158,555.0,A1S_2191,ACX60_RS06625
1381,lcl|NZ_CP012004.1_cds_WP_001024112.1_1288,lcl|CP000521.1_cds_ABO12616.1_2432,100.0,1287,0,0,1,1287,1,1287,0.0,2377.0,A1S_2189,ACX60_RS06630
1382,lcl|NZ_CP012004.1_cds_WP_049594882.1_1289,lcl|CP000521.1_cds_ABO12614.1_2430,100.0,713,0,0,175,887,1,713,0.0,1317.0,A1S_2187,ACX60_RS06635
1383,lcl|NZ_CP012004.1_cds_WP_049594882.1_1289,lcl|CP000521.1_cds_ABO12615.1_2431,100.0,381,0,0,1195,1575,1,381,0.0,704.0,A1S_2188,ACX60_RS06635
1384,lcl|NZ_CP012004.1_cds_WP_001086304.1_1290,lcl|CP000521.1_cds_ABO12613.1_2429,100.0,270,0,0,1,270,1,270,3.04e-142,499.0,A1S_2186,ACX60_RS06640
1385,lcl|NZ_CP012004.1_cds_WP_001003277.1_1291,lcl|CP000521.1_cds_ABO12612.2_2428,100.0,843,0,0,1,843,1,843,0.0,1557.0,A1S_2185,ACX60_RS06645
1386,lcl|NZ_CP012004.1_cds_WP_000871703.1_1292,lcl|CP000521.1_cds_ABO12611.2_2427,100.0,906,0,0,1,906,1,906,0.0,1674.0,A1S_2184,ACX60_RS06650
1387,lcl|NZ_CP012004.1_cds_WP_000859008.1_1293,lcl|CP000521.1_cds_ABO12610.2_2426,100.0,231,0,0,1,231,1,231,1.24e-120,427.0,A1S_2183,ACX60_RS06655
1388,lcl|NZ_CP012004.1_cds_WP_000559185.1_1294,lcl|CP000521.1_cds_ABO12609.2_2425,100.0,1881,0,0,1,1881,1,1881,0.0,3474.0,A1S_2182,ACX60_RS06660
1389,lcl|NZ_CP012004.1_cds_WP_000117148.1_1295,lcl|CP000521.1_cds_ABO12608.2_2424,100.0,1008,0,0,1,1008,1,1008,0.0,1862.0,A1S_2181,ACX60_RS19805
1390,lcl|NZ_CP012004.1_cds_WP_001295018.1_1296,lcl|CP000521.1_cds_ABO12607.2_2423,100.0,1551,0,0,1,1551,1,1551,0.0,2865.0,A1S_2180,ACX60_RS06670
1391,lcl|NZ_CP012004.1_cds_WP_000243524.1_1297,lcl|CP000521.1_cds_ABO12606.2_2422,100.0,597,0,0,1,597,1,597,0.0,1103.0,A1S_2179,ACX60_RS06675
1392,lcl|NZ_CP012004.1_cds_WP_000772592.1_1298,lcl|CP000521.1_cds_ABO12605.2_2421,100.0,780,0,0,1,780,1,780,0.0,1441.0,A1S_2178,ACX60_RS06680
1393,lcl|NZ_CP012004.1_cds_WP_000220477.1_1299,lcl|CP000521.1_cds_ABO12604.2_2420,100.0,696,0,0,40,735,1,696,0.0,1286.0,A1S_2177,ACX60_RS06685
1394,lcl|NZ_CP012004.1_cds_WP_001248167.1_1300,lcl|CP000521.1_cds_ABO12603.2_2419,100.0,1071,0,0,1,1071,1,1071,0.0,1978.0,A1S_2176,ACX60_RS06690
1395,lcl|NZ_CP012004.1_cds_WP_000075891.1_1301,lcl|CP000521.1_cds_ABO12602.1_2418,100.0,705,0,0,742,1446,1,705,0.0,1303.0,A1S_2175,ACX60_RS06695
1396,lcl|NZ_CP012004.1_cds_WP_000075891.1_1301,lcl|CP000521.1_cds_ABO12601.1_2417,99.708,343,0,1,136,478,1,342,7.63e-180,627.0,A1S_2174,ACX60_RS06695
1397,lcl|NZ_CP012004.1_cds_WP_000382591.1_1302,lcl|CP000521.1_cds_ABO12600.1_2416,100.0,447,0,0,1,447,1,447,0.0,826.0,A1S_2173,ACX60_RS06700
1398,lcl|NZ_CP012004.1_cds_WP_000090661.1_1303,lcl|CP000521.1_cds_ABO12599.1_2415,100.0,228,0,0,1,228,1,228,5.67e-119,422.0,A1S_2172,ACX60_RS06705
1399,lcl|NZ_CP012004.1_cds_WP_001216679.1_1304,lcl|CP000521.1_cds_ABO12598.2_2414,100.0,384,0,0,1,384,1,384,0.0,710.0,A1S_2171,ACX60_RS06710
1400,lcl|NZ_CP012004.1_cds_WP_000915319.1_1305,lcl|CP000521.1_cds_ABO12597.2_2413,100.0,879,0,0,1,879,1,879,0.0,1624.0,A1S_2170,ACX60_RS06715
1401,lcl|NZ_CP012004.1_cds_WP_000094534.1_1306,lcl|CP000521.1_cds_ABO12596.2_2412,100.0,330,0,0,1,330,1,330,1.67e-175,610.0,A1S_2169,ACX60_RS06720
1402,lcl|NZ_CP012004.1_cds_WP_000852577.1_1307,lcl|CP000521.1_cds_ABO12595.2_2411,100.0,621,0,0,1,621,1,621,0.0,1147.0,A1S_2168,ACX60_RS06725
1403,lcl|NZ_CP012004.1_cds_WP_000367186.1_1308,lcl|CP000521.1_cds_ABO12594.2_2410,100.0,1992,0,0,1,1992,1,1992,0.0,3679.0,A1S_2167,ACX60_RS06730
1404,lcl|NZ_CP012004.1_cds_WP_001250043.1_1309,lcl|CP000521.1_cds_ABO12593.2_2409,100.0,1053,0,0,1,1053,1,1053,0.0,1945.0,A1S_2166,ACX60_RS06735
1405,lcl|NZ_CP012004.1_cds_WP_001167811.1_1310,lcl|CP000521.1_cds_ABO12592.2_2408,100.0,756,0,0,1,756,1,756,0.0,1397.0,A1S_2165,ACX60_RS06740
1406,lcl|NZ_CP012004.1_cds_WP_000853480.1_1311,lcl|CP000521.1_cds_ABO12591.2_2407,100.0,2379,0,0,10,2388,1,2379,0.0,4394.0,A1S_2164,ACX60_RS06745
1407,lcl|NZ_CP012004.1_cds_WP_000004354.1_1312,lcl|CP000521.1_cds_ABO12590.2_2406,100.0,837,0,0,1,837,1,837,0.0,1546.0,A1S_2163,ACX60_RS06750
1408,lcl|NZ_CP012004.1_cds_WP_000913293.1_1313,lcl|CP000521.1_cds_ABO12589.2_2405,100.0,2439,0,0,1,2439,1,2439,0.0,4505.0,A1S_2162,ACX60_RS06755
1409,lcl|NZ_CP012004.1_cds_WP_001061313.1_1314,lcl|CP000521.1_cds_ABO12588.2_2404,100.0,1830,0,0,1,1830,1,1830,0.0,3380.0,A1S_2161,ACX60_RS06760
1410,lcl|NZ_CP012004.1_cds_WP_000866240.1_1315,lcl|CP000521.1_cds_ABO12587.2_2403,100.0,1248,0,0,1,1248,1,1248,0.0,2305.0,A1S_2160,ACX60_RS06765
1411,lcl|NZ_CP012004.1_cds_WP_000786639.1_1316,lcl|CP000521.1_cds_ABS90217.2_2402,100.0,465,0,0,1,465,1,465,0.0,859.0,A1S_3792,ACX60_RS06770
1412,lcl|NZ_CP012004.1_cds_WP_000020760.1_1317,lcl|CP000521.1_cds_ABO12586.1_2401,100.0,564,0,0,1,564,1,564,0.0,1042.0,A1S_2159,ACX60_RS06775
1413,lcl|NZ_CP012004.1_cds_WP_001257205.1_1318,lcl|CP000521.1_cds_ABO12585.1_2400,100.0,1005,0,0,1,1005,1,1005,0.0,1857.0,A1S_2158,ACX60_RS06780
1414,lcl|NZ_CP012004.1_cds_WP_000783724.1_1319,lcl|CP000521.1_cds_ABS90216.2_2399,100.0,504,0,0,1,504,1,504,0.0,931.0,A1S_3791,ACX60_RS06785
1415,lcl|NZ_CP012004.1_cds_WP_000772604.1_1320,lcl|CP000521.1_cds_ABO12584.2_2398,100.0,423,0,0,1,423,1,423,0.0,782.0,A1S_2157,ACX60_RS06790
1416,lcl|NZ_CP012004.1_cds_WP_000089870.1_1321,lcl|CP000521.1_cds_ABO12583.2_2397,100.0,903,0,0,1,903,1,903,0.0,1668.0,A1S_2156,ACX60_RS06795
1417,lcl|NZ_CP012004.1_cds_WP_005135025.1_1322,lcl|CP000521.1_cds_ABO12582.2_2396,100.0,819,0,0,22,840,1,819,0.0,1513.0,A1S_2155,ACX60_RS06800
1418,lcl|NZ_CP012004.1_cds_WP_000648005.1_1323,lcl|CP000521.1_cds_ABO12581.2_2395,100.0,1089,0,0,1,1089,1,1089,0.0,2012.0,A1S_2154,ACX60_RS06805
1419,lcl|NZ_CP012004.1_cds_WP_001017486.1_1324,lcl|CP000521.1_cds_ABO12580.2_2394,100.0,822,0,0,1,822,1,822,0.0,1519.0,A1S_2153,ACX60_RS06810
1420,lcl|NZ_CP012004.1_cds_WP_005135026.1_1325,lcl|CP000521.1_cds_ABO12579.1_2393,100.0,612,0,0,418,1029,1,612,0.0,1131.0,A1S_2152,ACX60_RS06815
1421,lcl|NZ_CP012004.1_cds_WP_005135026.1_1325,lcl|CP000521.1_cds_ABO12578.1_2392,99.567,231,0,1,1,230,1,231,9.84e-118,420.0,A1S_2151,ACX60_RS06815
1422,lcl|NZ_CP012004.1_cds_WP_000701535.1_1326,lcl|CP000521.1_cds_ABO12577.2_2391,100.0,771,0,0,1,771,1,771,0.0,1424.0,A1S_2150,ACX60_RS06820
1423,lcl|NZ_CP012004.1_cds_WP_000602459.1_1327,lcl|CP000521.1_cds_ABO12576.2_2390,100.0,1137,0,0,1,1137,1,1137,0.0,2100.0,A1S_2149,ACX60_RS06825
1424,lcl|NZ_CP012004.1_cds_WP_000853307.1_1328,lcl|CP000521.1_cds_ABO12575.2_2388,100.0,1644,0,0,1,1644,1,1644,0.0,3037.0,A1S_2148,ACX60_RS06830
1425,lcl|NZ_CP012004.1_cds_WP_000083686.1_1329,lcl|CP000521.1_cds_ABO12574.2_2387,100.0,579,0,0,1,579,1,579,0.0,1070.0,A1S_2147,ACX60_RS06835
1426,lcl|NZ_CP012004.1_cds_WP_000137900.1_1330,lcl|CP000521.1_cds_ABO12573.1_2386,100.0,777,0,0,1,777,1,777,0.0,1435.0,A1S_2146,ACX60_RS06840
1427,lcl|NZ_CP012004.1_cds_WP_005135027.1_1331,lcl|CP000521.1_cds_ABO12572.2_2385,99.923,1299,0,1,1,1299,26,1323,0.0,2392.0,A1S_2145,ACX60_RS06845
1428,lcl|NZ_CP012004.1_cds_WP_000338783.1_1332,lcl|CP000521.1_cds_ABO12571.2_2384,100.0,381,0,0,1,381,1,381,0.0,704.0,A1S_2144,ACX60_RS06850
1429,lcl|NZ_CP012004.1_cds_WP_000338783.1_1332,lcl|CP000521.1_cds_ABO12570.2_2383,100.0,44,0,0,338,381,1,44,1.89e-16,82.4,A1S_2143,ACX60_RS06850
1430,lcl|NZ_CP012004.1_cds_WP_000993403.1_1333,lcl|CP000521.1_cds_ABO12570.2_2383,100.0,453,0,0,1,453,1,453,0.0,837.0,A1S_2143,ACX60_RS06855
1431,lcl|NZ_CP012004.1_cds_WP_000993403.1_1333,lcl|CP000521.1_cds_ABO12571.2_2384,100.0,44,0,0,1,44,338,381,2.27e-16,82.4,A1S_2144,ACX60_RS06855
1432,lcl|NZ_CP012004.1_cds_WP_000891208.1_1334,lcl|CP000521.1_cds_ABO12569.1_2382,99.898,982,0,1,76,1057,1,981,0.0,1807.0,A1S_2142,ACX60_RS06860
1433,lcl|NZ_CP012004.1_cds_WP_000891208.1_1334,lcl|CP000521.1_cds_ABO12568.1_2380,100.0,585,0,0,1126,1710,1,585,0.0,1081.0,A1S_2141,ACX60_RS06860
1434,lcl|NZ_CP012004.1_cds_WP_000891208.1_1334,lcl|CP000521.1_cds_ABS90214.1_2381,99.338,151,0,1,923,1073,150,1,4.8800000000000005e-73,272.0,A1S_3789,ACX60_RS06860
1435,lcl|NZ_CP012004.1_cds_WP_109104884.1_1335,lcl|CP000521.1_cds_ABO12567.2_2379,100.0,2034,0,0,7,2040,1,2034,0.0,3757.0,A1S_2140,ACX60_RS06865
1436,lcl|NZ_CP012004.1_cds_WP_000860562.1_1336,lcl|CP000521.1_cds_ABO12566.2_2378,100.0,606,0,0,1,606,1,606,0.0,1120.0,A1S_2139,ACX60_RS06870
1437,lcl|NZ_CP012004.1_cds_WP_001191625.1_1337,lcl|CP000521.1_cds_ABO12565.2_2377,100.0,2655,0,0,1,2655,1,2655,0.0,4903.0,A1S_2138,ACX60_RS06875
1438,lcl|NZ_CP012004.1_cds_WP_000625743.1_1338,lcl|CP000521.1_cds_ABO12564.2_2376,100.0,717,0,0,1,717,1,717,0.0,1325.0,A1S_2137,ACX60_RS06880
1439,lcl|NZ_CP012004.1_cds_WP_000105622.1_1339,lcl|CP000521.1_cds_ABO12563.2_2375,100.0,1425,0,0,1,1425,1,1425,0.0,2632.0,A1S_2136,ACX60_RS06885
1440,lcl|NZ_CP012004.1_cds_WP_000789247.1_1340,lcl|CP000521.1_cds_ABO12562.2_2374,100.0,549,0,0,1,549,1,549,0.0,1014.0,A1S_2135,ACX60_RS06890
1441,lcl|NZ_CP012004.1_cds_WP_001216787.1_1341,lcl|CP000521.1_cds_ABO12561.2_2373,100.0,636,0,0,1,636,1,636,0.0,1175.0,A1S_2134,ACX60_RS06895
1442,lcl|NZ_CP012004.1_cds_WP_000977590.1_1342,lcl|CP000521.1_cds_ABO12560.2_2372,99.917,1212,0,1,1,1211,1,1212,0.0,2231.0,A1S_2133,ACX60_RS06900
1443,lcl|NZ_CP012004.1_cds_WP_001139444.1_1343,lcl|CP000521.1_cds_ABO12559.2_2371,100.0,2721,0,0,1,2721,1,2721,0.0,5025.0,A1S_2132,ACX60_RS06905
1444,lcl|NZ_CP012004.1_cds_WP_000852513.1_1344,lcl|CP000521.1_cds_ABO12557.1_2369,99.971,3444,0,1,1051,4493,1,3444,0.0,6353.0,A1S_2130,ACX60_RS06910
1445,lcl|NZ_CP012004.1_cds_WP_000852513.1_1344,lcl|CP000521.1_cds_ABO12558.1_2370,100.0,841,0,0,124,964,1,841,0.0,1554.0,A1S_2131,ACX60_RS06910
1446,lcl|NZ_CP012004.1_cds_WP_000976735.1_1345,lcl|CP000521.1_cds_ABO12556.2_2368,100.0,360,0,0,4,363,1,360,0.0,665.0,A1S_2129,ACX60_RS06915
1447,lcl|NZ_CP012004.1_cds_WP_000888596.1_1346,lcl|CP000521.1_cds_ABO12554.1_2366,99.866,748,0,1,1168,1915,1,747,0.0,1375.0,A1S_2127,ACX60_RS06920
1448,lcl|NZ_CP012004.1_cds_WP_000888596.1_1346,lcl|CP000521.1_cds_ABO12553.1_2365,100.0,741,0,0,1900,2640,1,741,0.0,1369.0,A1S_2126,ACX60_RS06920
1449,lcl|NZ_CP012004.1_cds_WP_000888596.1_1346,lcl|CP000521.1_cds_ABO12555.1_2367,100.0,736,0,0,277,1012,1,736,0.0,1360.0,A1S_2128,ACX60_RS06920
1450,lcl|NZ_CP012004.1_cds_WP_000920883.1_1347,lcl|CP000521.1_cds_ABS90213.2_2364,100.0,435,0,0,1,435,1,435,0.0,804.0,A1S_3788,ACX60_RS06925
1451,lcl|NZ_CP012004.1_cds_WP_001221040.1_1348,lcl|CP000521.1_cds_ABO12552.2_2363,100.0,984,0,0,1,984,1,984,0.0,1818.0,A1S_2125,ACX60_RS06930
1452,lcl|NZ_CP012004.1_cds_WP_049594820.1_1349,lcl|CP000521.1_cds_ABO12551.1_2362,100.0,1089,0,0,112,1200,1,1089,0.0,2012.0,A1S_2124,ACX60_RS06935
1453,lcl|NZ_CP012004.1_cds_WP_001228338.1_1350,lcl|CP000521.1_cds_ABS90212.2_2361,100.0,429,0,0,1,429,1,429,0.0,793.0,A1S_3787,ACX60_RS06940
1454,lcl|NZ_CP012004.1_cds_WP_001080970.1_1351,lcl|CP000521.1_cds_ABO12550.1_2360,100.0,795,0,0,1,795,1,795,0.0,1469.0,A1S_2123,ACX60_RS06945
1455,lcl|NZ_CP012004.1_cds_WP_000890088.1_1352,lcl|CP000521.1_cds_ABO12549.2_2359,100.0,921,0,0,1,921,1,921,0.0,1701.0,A1S_2122,ACX60_RS06950
1456,lcl|NZ_CP012004.1_cds_WP_000880860.1_1353,lcl|CP000521.1_cds_ABO12548.2_2358,100.0,453,0,0,1,453,1,453,0.0,837.0,A1S_2121,ACX60_RS06955
1457,lcl|NZ_CP012004.1_cds_WP_000351255.1_1354,lcl|CP000521.1_cds_ABS90211.2_2357,100.0,219,0,0,1,219,1,219,5.4599999999999996e-114,405.0,A1S_3786,ACX60_RS06960
1458,lcl|NZ_CP012004.1_cds_WP_000923627.1_1355,lcl|CP000521.1_cds_ABO12547.2_2356,100.0,705,0,0,1,705,1,705,0.0,1303.0,A1S_2120,ACX60_RS06965
1459,lcl|NZ_CP012004.1_cds_WP_000637090.1_1356,lcl|CP000521.1_cds_ABO12546.1_2355,100.0,444,0,0,1,444,1,444,0.0,821.0,A1S_2119,ACX60_RS06970
1460,lcl|NZ_CP012004.1_cds_WP_001232531.1_1357,lcl|CP000521.1_cds_ABO12545.2_2354,100.0,309,0,0,1,309,1,309,7.350000000000001e-164,571.0,A1S_2118,ACX60_RS06975
1461,lcl|NZ_CP012004.1_cds_WP_000097960.1_1358,lcl|CP000521.1_cds_ABO12544.2_2353,100.0,909,0,0,1,909,1,909,0.0,1679.0,A1S_2117,ACX60_RS06980
1462,lcl|NZ_CP012004.1_cds_WP_002049012.1_1359,lcl|CP000521.1_cds_ABO12543.1_2352,100.0,456,0,0,19,474,1,456,0.0,843.0,A1S_2116,ACX60_RS06985
1463,lcl|NZ_CP012004.1_cds_WP_000129003.1_1360,lcl|CP000521.1_cds_ABO12541.1_2350,100.0,1110,0,0,844,1953,1,1110,0.0,2050.0,A1S_2114,ACX60_RS06990
1464,lcl|NZ_CP012004.1_cds_WP_000129003.1_1360,lcl|CP000521.1_cds_ABO12542.1_2351,99.793,484,0,1,79,562,1,483,0.0,887.0,A1S_2115,ACX60_RS06990
1465,lcl|NZ_CP012004.1_cds_WP_000070779.1_1361,lcl|CP000521.1_cds_ABO12540.2_2349,100.0,945,0,0,1,945,1,945,0.0,1746.0,A1S_2113,ACX60_RS06995
1466,lcl|NZ_CP012004.1_cds_WP_000033651.1_1362,lcl|CP000521.1_cds_ABS90210.2_2348,100.0,507,0,0,1,507,1,507,0.0,937.0,A1S_3785,ACX60_RS07000
1467,lcl|NZ_CP012004.1_cds_WP_000033651.1_1362,lcl|CP000521.1_cds_ABS90210.2_2348,86.364,176,9,11,286,452,244,413,3.16e-45,178.0,A1S_3785,ACX60_RS07000
1468,lcl|NZ_CP012004.1_cds_WP_000033651.1_1362,lcl|CP000521.1_cds_ABS90210.2_2348,86.364,176,9,11,244,413,286,452,3.16e-45,178.0,A1S_3785,ACX60_RS07000
1469,lcl|NZ_CP012004.1_cds_WP_000033651.1_1362,lcl|CP000521.1_cds_ABS90210.2_2348,89.781,137,5,7,310,437,247,383,6.84e-42,167.0,A1S_3785,ACX60_RS07000
1470,lcl|NZ_CP012004.1_cds_WP_000033651.1_1362,lcl|CP000521.1_cds_ABS90210.2_2348,89.781,137,5,7,247,383,310,437,6.84e-42,167.0,A1S_3785,ACX60_RS07000
1471,lcl|NZ_CP012004.1_cds_WP_005135040.1_1363,lcl|CP000521.1_cds_ABO12539.2_2347,99.862,727,0,1,1,727,1,726,0.0,1336.0,A1S_2112,ACX60_RS07005
1472,lcl|NZ_CP012004.1_cds_WP_000365040.1_1364,lcl|CP000521.1_cds_ABO12538.2_2346,100.0,654,0,0,1,654,1,654,0.0,1208.0,A1S_2111,ACX60_RS07010
1473,lcl|NZ_CP012004.1_cds_WP_000221675.1_1366,lcl|CP000521.1_cds_ABO12537.2_2345,100.0,720,0,0,1,720,1,720,0.0,1330.0,A1S_2110,ACX60_RS07020
1474,lcl|NZ_CP012004.1_cds_WP_000009660.1_1367,lcl|CP000521.1_cds_ABO12536.2_2344,100.0,510,0,0,1,510,1,510,0.0,942.0,A1S_2109,ACX60_RS07025
1475,lcl|NZ_CP012004.1_cds_WP_000803938.1_1368,lcl|CP000521.1_cds_ABO12535.1_2343,100.0,1728,0,0,1,1728,1,1728,0.0,3192.0,A1S_2108,ACX60_RS07030
1476,lcl|NZ_CP012004.1_cds_WP_001098467.1_1369,lcl|CP000521.1_cds_ABO12534.2_2342,100.0,723,0,0,1,723,1,723,0.0,1336.0,A1S_2107,ACX60_RS07035
1477,lcl|NZ_CP012004.1_cds_WP_000774021.1_1370,lcl|CP000521.1_cds_ABO12533.1_2341,100.0,447,0,0,370,816,1,447,0.0,826.0,A1S_2106,ACX60_RS07040
1478,lcl|NZ_CP012004.1_cds_WP_000774021.1_1370,lcl|CP000521.1_cds_ABO12532.1_2340,99.692,325,0,1,1,325,1,324,4.3199999999999995e-170,593.0,A1S_2105,ACX60_RS07040
1479,lcl|NZ_CP012004.1_cds_WP_000122153.1_1371,lcl|CP000521.1_cds_ABO12531.2_2339,100.0,1386,0,0,1,1386,1,1386,0.0,2560.0,A1S_2104,ACX60_RS07045
1480,lcl|NZ_CP012004.1_cds_WP_001075430.1_1372,lcl|CP000521.1_cds_ABO12530.2_2338,100.0,1437,0,0,1,1437,1,1437,0.0,2654.0,A1S_2103,ACX60_RS07050
1481,lcl|NZ_CP012004.1_cds_WP_001269055.1_1373,lcl|CP000521.1_cds_ABO12529.2_2337,100.0,1512,0,0,1,1512,1,1512,0.0,2793.0,A1S_2102,ACX60_RS07055
1482,lcl|NZ_CP012004.1_cds_WP_000494374.1_1374,lcl|CP000521.1_cds_ABO12528.2_2336,99.832,1191,2,0,1,1191,1,1191,0.0,2189.0,A1S_2101,ACX60_RS07060
1483,lcl|NZ_CP012004.1_cds_WP_001098142.1_1375,lcl|CP000521.1_cds_ABO12526.1_2334,99.82,555,0,1,1,554,1,555,0.0,1018.0,A1S_2099,ACX60_RS07065
1484,lcl|NZ_CP012004.1_cds_WP_001098142.1_1375,lcl|CP000521.1_cds_ABO12527.1_2335,100.0,228,0,0,742,969,1,228,2.57e-118,422.0,A1S_2100,ACX60_RS07065
1485,lcl|NZ_CP012004.1_cds_WP_000874704.1_1376,lcl|CP000521.1_cds_ABO12525.2_2333,100.0,1173,0,0,1,1173,1,1173,0.0,2167.0,A1S_2098,ACX60_RS07070
1486,lcl|NZ_CP012004.1_cds_WP_000808295.1_1377,lcl|CP000521.1_cds_ABO12524.2_2332,100.0,1713,0,0,1,1713,1,1713,0.0,3164.0,A1S_2097,ACX60_RS07075
1487,lcl|NZ_CP012004.1_cds_WP_001120986.1_1378,lcl|CP000521.1_cds_ABO12523.2_2331,100.0,360,0,0,1,360,1,360,0.0,665.0,A1S_2096,ACX60_RS07080
1488,lcl|NZ_CP012004.1_cds_WP_000204871.1_1379,lcl|CP000521.1_cds_ABO12522.2_2330,100.0,828,0,0,1,828,1,828,0.0,1530.0,A1S_2095,ACX60_RS07085
1489,lcl|NZ_CP012004.1_cds_WP_001207852.1_1380,lcl|CP000521.1_cds_ABO12521.2_2329,100.0,1158,0,0,1,1158,28,1185,0.0,2139.0,A1S_2094,ACX60_RS07090
1490,lcl|NZ_CP012004.1_cds_WP_000420540.1_1381,lcl|CP000521.1_cds_ABO12520.1_2328,100.0,258,0,0,1,258,1,258,1.36e-135,477.0,A1S_2093,ACX60_RS07095
1491,lcl|NZ_CP012004.1_cds_WP_001017228.1_1382,lcl|CP000521.1_cds_ABO12519.2_2327,100.0,2607,0,0,1,2607,1,2607,0.0,4815.0,A1S_2092,ACX60_RS07100
1492,lcl|NZ_CP012004.1_cds_1383,lcl|CP000521.1_cds_ABO12518.2_2326,100.0,273,0,0,256,528,1,273,1.33e-143,505.0,A1S_2091,ACX60_RS07105
1493,lcl|NZ_CP012004.1_cds_WP_000739319.1_1384,lcl|CP000521.1_cds_ABO12517.2_2325,100.0,705,0,0,1,705,1,705,0.0,1303.0,A1S_2090,ACX60_RS07110
1494,lcl|NZ_CP012004.1_cds_WP_000873967.1_1385,lcl|CP000521.1_cds_ABO12516.2_2324,100.0,2460,0,0,1,2460,1,2460,0.0,4543.0,A1S_2089,ACX60_RS07115
1495,lcl|NZ_CP012004.1_cds_WP_000055764.1_1386,lcl|CP000521.1_cds_ABO12515.2_2323,100.0,1020,0,0,1,1020,1,1020,0.0,1884.0,A1S_2088,ACX60_RS07120
1496,lcl|NZ_CP012004.1_cds_WP_001279998.1_1387,lcl|CP000521.1_cds_ABO12514.2_2322,100.0,687,0,0,1,687,1,687,0.0,1269.0,A1S_2087,ACX60_RS07125
